customer_id,frequency,recency,T,monetary_value
2975440,1.0,2.0,94.0,141.79999999999998
2975463,4.0,50.0,89.0,180.75
2975478,0.0,0.0,25.0,61.65
2975554,2.0,52.0,122.0,49.63333333333333
2975673,1.0,14.0,122.0,87.1
2975702,0.0,0.0,37.0,19.5
2975763,2.0,82.0,83.0,49.56666666666666
2975801,20.0,129.0,140.0,61.62666666666666
2975829,0.0,0.0,105.0,66.3
2975842,2.0,7.0,86.0,152.13666666666666
2975884,1.0,87.0,109.0,116.9
2975990,2.0,3.0,69.0,89.3
2976001,0.0,0.0,114.0,186.6
2976023,5.0,42.0,79.0,100.375
2976024,4.0,66.0,109.0,112.10999999999999
2976048,0.0,0.0,93.0,32.4
2976064,1.0,107.0,114.0,112.25
2976132,1.0,13.0,92.0,105.8
2976180,0.0,0.0,95.0,97.0
2976188,0.0,0.0,86.0,18.2
2976202,5.0,59.0,111.0,44.843333333333334
2976212,0.0,0.0,125.0,47.0
2976256,0.0,0.0,83.0,81.3
2976323,1.0,1.0,98.0,143.2
2976346,13.0,64.0,75.0,117.36428571428571
2976355,0.0,0.0,39.0,141.6
2976373,16.0,33.0,115.0,81.81176470588234
2976374,0.0,0.0,89.0,99.3
2976398,0.0,0.0,63.0,276.0
2976417,0.0,0.0,133.0,200.6
2976441,0.0,0.0,103.0,60.8
2976462,0.0,0.0,24.0,128.4
2976485,0.0,0.0,96.0,85.2
2976544,2.0,7.0,60.0,214.4
2976575,0.0,0.0,110.0,240.6
2976587,1.0,97.0,114.0,118.9
2976632,3.0,68.0,106.0,181.575
2976772,9.0,40.0,78.0,163.05
2976780,2.0,6.0,94.0,206.86666666666665
2976833,1.0,9.0,97.0,218.03
2976867,0.0,0.0,136.0,168.36
2976883,4.0,11.0,94.0,77.2
2976892,0.0,0.0,99.0,18.3
2976935,1.0,5.0,64.0,129.6
2976937,4.0,83.0,95.0,173.18
2976979,2.0,8.0,87.0,165.1
2977011,0.0,0.0,18.0,78.2
2977047,2.0,6.0,107.0,269.8933333333334
2977048,3.0,13.0,126.0,72.975
2977081,2.0,13.0,96.0,66.39999999999999
2977126,0.0,0.0,107.0,45.55
2977229,3.0,5.0,92.0,102.0
2977241,0.0,0.0,106.0,123.8
2977255,2.0,10.0,83.0,86.39999999999999
2977296,1.0,72.0,91.0,136.525
2977397,12.0,49.0,122.0,152.00230769230768
2977452,3.0,33.0,113.0,331.45000000000005
2977535,0.0,0.0,117.0,168.3
2977628,1.0,1.0,77.0,172.0
2977691,0.0,0.0,102.0,67.6
2977708,1.0,18.0,82.0,151.35000000000002
2977733,0.0,0.0,42.0,178.2
2977772,1.0,29.0,108.0,80.0
2977776,0.0,0.0,101.0,17.4
2977852,0.0,0.0,121.0,21.4
2977867,2.0,49.0,125.0,162.3333333333333
2977894,0.0,0.0,82.0,26.4
2977957,5.0,35.0,88.0,70.4
2977981,0.0,0.0,41.0,134.85
2978021,2.0,127.0,139.0,224.9333333333333
2978092,1.0,33.0,117.0,39.45
2978094,1.0,1.0,131.0,202.4
2978098,1.0,36.0,99.0,91.35
2978151,2.0,3.0,118.0,149.79999999999998
2978193,0.0,0.0,83.0,80.7
2978206,3.0,92.0,117.0,59.4375
2978254,0.0,0.0,57.0,64.2
2978384,0.0,0.0,37.0,29.2
2978395,0.0,0.0,41.0,51.9
2978476,1.0,2.0,11.0,116.4
2978741,0.0,0.0,121.0,106.8
2978773,0.0,0.0,58.0,751.5
2978809,1.0,2.0,31.0,179.8
2978999,0.0,0.0,98.0,26.4
2979025,0.0,0.0,94.0,74.6
2979125,0.0,0.0,57.0,50.6
2979159,0.0,0.0,75.0,38.7
2979181,1.0,5.0,97.0,111.8
2979205,19.0,111.0,116.0,99.18000000000002
2979264,3.0,38.0,51.0,125.69999999999999
2979282,0.0,0.0,89.0,69.8
2979288,1.0,4.0,23.0,46.875
2979302,1.0,4.0,72.0,199.95
2979393,3.0,14.0,55.0,53.4375
2979551,0.0,0.0,120.0,69.0
2979561,1.0,24.0,76.0,157.10000000000002
2979621,0.0,0.0,55.0,39.0
2979629,4.0,26.0,125.0,50.4
2979633,55.0,113.0,118.0,141.60535714285712
2979676,2.0,10.0,108.0,109.10000000000001
2979801,0.0,0.0,88.0,128.1
2979827,2.0,22.0,110.0,163.17
2979831,0.0,0.0,114.0,39.3
2979834,1.0,1.0,89.0,133.5
2979849,0.0,0.0,38.0,233.55
2979892,0.0,0.0,63.0,50.69
2979963,0.0,0.0,56.0,14.8
2979999,0.0,0.0,122.0,153.2
2980045,0.0,0.0,140.0,53.3
2980128,2.0,28.0,52.0,165.20000000000002
2980143,0.0,0.0,65.0,31.2
2980209,1.0,3.0,12.0,96.225
2980270,2.0,52.0,52.0,186.78333333333333
2980336,0.0,0.0,78.0,91.2
2980386,0.0,0.0,94.0,115.8
2980402,1.0,34.0,96.0,138.2
2980411,1.0,17.0,99.0,18.115000000000002
2980425,0.0,0.0,26.0,34.35
2980480,1.0,9.0,103.0,71.4
2980555,1.0,8.0,25.0,129.675
2980583,1.0,1.0,36.0,88.75
2980621,6.0,44.0,93.0,133.28571428571428
2980664,22.0,102.0,122.0,92.58695652173913
2980691,2.0,30.0,96.0,103.0
2980714,3.0,32.0,79.0,115.875
2980864,0.0,0.0,136.0,76.8
2980884,2.0,36.0,119.0,113.53333333333335
2980897,0.0,0.0,90.0,49.2
2980919,10.0,26.0,117.0,109.8
2980990,1.0,5.0,118.0,37.835
2980998,0.0,0.0,98.0,90.32
2981015,1.0,22.0,104.0,223.35
2981049,0.0,0.0,53.0,37.8
2981090,1.0,21.0,80.0,22.65
2981166,0.0,0.0,108.0,41.7
2981195,0.0,0.0,11.0,22.35
2981196,10.0,35.0,138.0,128.1727272727273
2981197,0.0,0.0,86.0,63.4
2981201,2.0,3.0,86.0,80.3
2981216,1.0,13.0,37.0,53.3
2981237,0.0,0.0,13.0,69.1
2981387,1.0,1.0,94.0,81.8
2981607,0.0,0.0,76.0,19.2
2981619,0.0,0.0,96.0,224.4
2981622,3.0,44.0,103.0,109.735
2981698,0.0,0.0,8.0,158.4
2981712,0.0,0.0,1.0,102.0
2981813,2.0,6.0,130.0,104.53333333333332
2981822,1.0,28.0,96.0,33.6
2981832,0.0,0.0,65.0,63.3
2981939,0.0,0.0,53.0,32.620000000000005
2982076,12.0,65.0,140.0,146.5376923076923
2982092,2.0,12.0,89.0,38.800000000000004
2982097,0.0,0.0,103.0,214.2
2982120,0.0,0.0,38.0,30.3
2982133,1.0,35.0,119.0,41.4
2982162,2.0,105.0,108.0,27.7
2982164,1.0,1.0,80.0,110.25
2982215,1.0,32.0,77.0,71.2
2982264,0.0,0.0,24.0,160.2
2982307,1.0,120.0,124.0,129.2
2982353,3.0,95.0,113.0,74.975
2982448,10.0,36.0,117.0,120.57272727272725
2982505,0.0,0.0,103.0,105.6
2982560,1.0,2.0,87.0,65.2
2982685,0.0,0.0,89.0,380.4
2982709,2.0,29.0,87.0,49.6
2982717,0.0,0.0,85.0,28.4
2982739,0.0,0.0,100.0,24.74
2982946,0.0,0.0,93.0,59.2
2982955,0.0,0.0,126.0,36.0
2983025,0.0,0.0,102.0,29.2
2983030,1.0,76.0,89.0,134.1
2983108,0.0,0.0,135.0,194.0
2983194,0.0,0.0,116.0,40.5
2983228,2.0,3.0,75.0,62.73333333333333
2983283,4.0,71.0,102.0,78.6
2983300,0.0,0.0,98.0,52.5
2983307,0.0,0.0,72.0,120.6
2983315,2.0,38.0,67.0,64.9
2983321,0.0,0.0,92.0,321.6
2983330,0.0,0.0,38.0,63.4
2983332,1.0,33.0,46.0,84.25
2983361,0.0,0.0,49.0,59.4
2983365,0.0,0.0,11.0,134.4
2983391,0.0,0.0,84.0,19.2
2983405,4.0,71.0,103.0,113.16999999999999
2983486,0.0,0.0,28.0,290.05
2983499,18.0,87.0,106.0,137.7947368421053
2983557,0.0,0.0,28.0,68.8
2983569,1.0,1.0,101.0,49.95
2983592,0.0,0.0,104.0,179.39999999999995
2983615,0.0,0.0,118.0,24.9
2983715,2.0,61.0,138.0,85.10000000000001
2983722,0.0,0.0,80.0,103.5
2983817,1.0,1.0,11.0,76.4
2983932,0.0,0.0,112.0,297.4
2984056,0.0,0.0,84.0,92.4
2984110,0.0,0.0,111.0,21.9
2984199,2.0,4.0,38.0,47.1
2984285,10.0,43.0,106.0,39.054545454545455
2984349,0.0,0.0,2.0,21.9
2984510,2.0,7.0,14.0,38.06666666666667
2984534,0.0,0.0,32.0,69.4
2984544,4.0,15.0,98.0,127.28599999999999
2984604,6.0,130.0,135.0,159.07142857142858
2984632,0.0,0.0,26.0,54.9
2984672,0.0,0.0,100.0,17.2
2984673,0.0,0.0,112.0,193.8
2984782,0.0,0.0,113.0,48.0
2984795,0.0,0.0,115.0,93.0
2984808,3.0,4.0,104.0,68.7
2984855,3.0,26.0,30.0,89.25
2984881,3.0,42.0,132.0,119.39999999999999
2984886,0.0,0.0,7.0,178.0
2984915,3.0,46.0,83.0,146.62499999999997
2984938,23.0,29.0,104.0,54.85499999999999
2984952,1.0,2.0,82.0,131.1
2985036,0.0,0.0,5.0,47.7
2985045,7.0,103.0,114.0,46.275000000000006
2985050,0.0,0.0,94.0,107.7
2985060,0.0,0.0,103.0,200.1
2985086,0.0,0.0,82.0,48.6
2985093,0.0,0.0,88.0,90.8
2985168,0.0,0.0,56.0,20.4
2985180,0.0,0.0,107.0,128.37
2985214,5.0,22.0,104.0,192.71
2985318,1.0,4.0,62.0,193.5
2985326,7.0,26.0,122.0,49.1325
2985334,0.0,0.0,83.0,180.8
2985402,0.0,0.0,86.0,13.2
2985455,0.0,0.0,103.0,51.0
2985497,0.0,0.0,93.0,200.7
2985575,1.0,1.0,95.0,229.70000000000005
2985667,0.0,0.0,122.0,42.2
2985908,2.0,3.0,82.0,143.4
2985916,0.0,0.0,83.0,46.0
2985957,1.0,47.0,104.0,55.5
2985985,1.0,51.0,106.0,118.94999999999999
2986097,3.0,37.0,41.0,123.1625
2986103,16.0,29.0,87.0,71.38235294117646
2986133,1.0,1.0,83.0,37.4
2986135,0.0,0.0,79.0,44.2
2986166,0.0,0.0,2.0,72.9
2986200,0.0,0.0,88.0,58.6
2986211,1.0,4.0,21.0,61.099999999999994
2986318,1.0,11.0,21.0,58.95
2986322,2.0,34.0,142.0,78.99333333333333
2986416,0.0,0.0,16.0,76.2
2986498,6.0,96.0,105.0,81.35714285714288
2986565,0.0,0.0,140.0,176.4
2986586,3.0,13.0,101.0,133.125
2986638,8.0,14.0,134.0,114.91111111111111
2986643,0.0,0.0,96.0,105.0
2986658,0.0,0.0,7.0,21.6
2986682,2.0,34.0,54.0,153.75
2986695,0.0,0.0,82.0,107.6
2986703,1.0,1.0,102.0,99.0
2986746,0.0,0.0,114.0,174.2
2986764,4.0,15.0,98.0,117.922
2986817,9.0,92.0,108.0,76.339
2986869,23.0,59.0,112.0,180.16250000000002
2986876,0.0,0.0,103.0,45.0
2986882,1.0,1.0,104.0,169.07999999999998
2986900,0.0,0.0,81.0,66.9
2986940,1.0,5.0,109.0,58.65000000000001
2986943,0.0,0.0,57.0,25.4
2986945,0.0,0.0,31.0,65.7
2986959,1.0,14.0,111.0,59.545
2986972,1.0,1.0,66.0,232.5
2987073,1.0,1.0,62.0,86.1
2987076,0.0,0.0,70.0,87.0
2987116,1.0,8.0,82.0,322.5
2987441,0.0,0.0,24.0,89.8
2987445,0.0,0.0,48.0,65.1
2987522,3.0,18.0,34.0,68.2875
2987587,1.0,3.0,58.0,66.19999999999999
2987631,0.0,0.0,61.0,65.4
2987637,1.0,6.0,104.0,152.205
2987703,0.0,0.0,59.0,98.7
2987737,0.0,0.0,67.0,61.5
2987753,3.0,6.0,93.0,140.725
2987820,9.0,55.0,99.0,56.7
2987865,1.0,6.0,11.0,83.85
2987879,3.0,9.0,100.0,63.38250000000001
2987908,0.0,0.0,44.0,43.2
2987915,0.0,0.0,70.0,261.0
2987981,0.0,0.0,4.0,171.0
2987992,0.0,0.0,61.0,47.7
2988064,1.0,1.0,2.0,22.200000000000003
2988244,7.0,39.0,115.0,122.9625
2988251,2.0,35.0,96.0,98.66666666666667
2988257,0.0,0.0,90.0,164.6
2988275,8.0,51.0,92.0,99.00555555555556
2988298,1.0,19.0,94.0,180.0
2988366,0.0,0.0,121.0,133.8
2988392,2.0,3.0,107.0,67.65666666666667
2988399,0.0,0.0,12.0,34.4
2988400,0.0,0.0,1.0,111.6
2988439,3.0,35.0,117.0,148.875
2988500,1.0,1.0,99.0,129.59
2988503,0.0,0.0,113.0,287.6
2988539,5.0,117.0,130.0,121.93333333333334
2988586,0.0,0.0,19.0,75.3
2988602,1.0,34.0,120.0,137.2
2988632,0.0,0.0,119.0,63.2
2988653,0.0,0.0,24.0,66.7
2988671,1.0,78.0,126.0,268.15000000000003
2988684,0.0,0.0,120.0,185.1
2988845,10.0,21.0,24.0,86.60454545454546
2988869,0.0,0.0,40.0,4582.57
2988917,9.0,38.0,96.0,106.98000000000002
2988938,6.0,14.0,102.0,151.58571428571426
2988942,0.0,0.0,141.0,411.8
2988943,0.0,0.0,123.0,115.2
2989024,2.0,31.0,84.0,48.1
2989025,0.0,0.0,50.0,28.2
2989043,0.0,0.0,99.0,84.93
2989056,14.0,62.0,116.0,92.03999999999999
2989067,2.0,77.0,108.0,54.13333333333333
2989113,8.0,9.0,98.0,44.11888888888889
2989120,0.0,0.0,35.0,314.7
2989275,0.0,0.0,9.0,51.90000000000001
2989310,3.0,6.0,109.0,91.14500000000001
2989340,0.0,0.0,110.0,109.5
2989430,10.0,131.0,136.0,107.41909090909093
2989545,0.0,0.0,142.0,105.5
2989556,0.0,0.0,26.0,81.05
2989573,2.0,2.0,80.0,189.33333333333334
2989650,2.0,50.0,124.0,195.5333333333333
2989687,1.0,13.0,86.0,151.79999999999998
2989699,0.0,0.0,24.0,152.1
2989709,3.0,41.0,126.0,61.25
2989725,8.0,73.0,86.0,31.638888888888896
2989750,2.0,15.0,110.0,185.69999999999996
2989804,0.0,0.0,111.0,97.0
2989809,0.0,0.0,121.0,110.6
2989884,0.0,0.0,50.0,155.4
2989888,0.0,0.0,1.0,158.55
2990013,0.0,0.0,117.0,95.4
2990049,1.0,28.0,114.0,86.19999999999999
2990128,1.0,2.0,51.0,57.5
2990272,2.0,4.0,9.0,40.349999999999994
2990298,0.0,0.0,99.0,152.77
2990343,0.0,0.0,56.0,324.31
2990365,0.0,0.0,8.0,24.75
2990456,0.0,0.0,99.0,65.8
2990472,3.0,48.0,116.0,111.975
2990514,2.0,51.0,105.0,22.2
2990542,2.0,96.0,113.0,171.75
2990552,5.0,8.0,113.0,180.35
2990556,2.0,11.0,13.0,72.3
2990609,0.0,0.0,6.0,28.1
2990654,0.0,0.0,101.0,103.4
2990720,1.0,13.0,16.0,194.825
2990750,4.0,5.0,113.0,47.160000000000004
2990754,1.0,32.0,57.0,98.2
2990801,0.0,0.0,82.0,50.7
2990919,0.0,0.0,53.0,199.0
2991074,1.0,1.0,44.0,40.875
2991178,0.0,0.0,48.0,81.0
2991203,1.0,13.0,97.0,85.95
2991300,7.0,44.0,131.0,225.90625
2991333,5.0,29.0,109.0,158.79999999999998
2991354,1.0,45.0,95.0,67.8
2991366,0.0,0.0,7.0,93.0
2991368,0.0,0.0,122.0,63.0
2991480,2.0,18.0,100.0,308.9
2991597,0.0,0.0,97.0,63.8
2991611,0.0,0.0,55.0,124.8
2991615,1.0,3.0,93.0,207.22500000000002
2991645,0.0,0.0,67.0,71.1
2991691,29.0,90.0,120.0,93.16
2991733,0.0,0.0,59.0,24.0
2991770,0.0,0.0,9.0,43.0
2991838,0.0,0.0,109.0,187.5
2991890,0.0,0.0,6.0,83.6
2992020,3.0,65.0,119.0,91.05
2992053,1.0,3.0,134.0,105.4
2992066,2.0,5.0,57.0,54.09666666666667
2992095,3.0,35.0,38.0,66.73750000000001
2992115,3.0,37.0,44.0,150.15
2992167,0.0,0.0,115.0,292.2
2992253,0.0,0.0,85.0,37.5
2992387,2.0,78.0,95.0,168.79999999999998
2992388,1.0,2.0,11.0,26.025
2992439,2.0,2.0,113.0,95.3
2992547,0.0,0.0,72.0,163.20000000000005
2992615,1.0,3.0,111.0,62.7
2992648,2.0,23.0,78.0,133.93333333333337
2992662,0.0,0.0,95.0,50.4
2992765,1.0,105.0,109.0,60.45
2992766,0.0,0.0,65.0,18.0
2992795,0.0,0.0,10.0,59.1
2992807,0.0,0.0,48.0,99.9
2992850,0.0,0.0,85.0,26.4
2992890,1.0,1.0,59.0,71.1
2992905,0.0,0.0,117.0,21.0
2992914,5.0,11.0,98.0,119.34500000000001
2992954,1.0,81.0,110.0,108.0
2993007,0.0,0.0,104.0,66.98
2993040,0.0,0.0,109.0,121.0
2993135,0.0,0.0,82.0,169.6
2993218,0.0,0.0,81.0,21.0
2993227,0.0,0.0,100.0,179.2
2993234,12.0,83.0,119.0,102.66769230769229
2993241,0.0,0.0,28.0,108.4
2993470,2.0,26.0,103.0,32.4
2993514,1.0,8.0,99.0,92.145
2993517,1.0,1.0,97.0,39.4
2993562,1.0,4.0,82.0,100.5
2993612,1.0,17.0,62.0,72.3
2993614,1.0,1.0,88.0,71.85
2993627,0.0,0.0,20.0,172.6
2993635,3.0,45.0,115.0,100.05000000000001
2993774,1.0,12.0,112.0,18.3
2993927,0.0,0.0,103.0,66.3
2993998,3.0,17.0,103.0,85.725
2994030,3.0,30.0,106.0,135.45
2994043,0.0,0.0,34.0,115.3
2994102,2.0,16.0,102.0,63.410000000000004
2994125,16.0,106.0,107.0,102.94058823529413
2994225,0.0,0.0,10.0,153.9
2994243,4.0,29.0,126.0,74.08000000000001
2994250,0.0,0.0,116.0,79.2
2994300,1.0,57.0,95.0,57.3
2994309,0.0,0.0,54.0,157.2
2994323,1.0,23.0,92.0,75.3
2994402,0.0,0.0,97.0,122.4
2994439,1.0,8.0,112.0,80.62
2994444,0.0,0.0,92.0,35.0
2994497,1.0,97.0,99.0,102.75
2994581,6.0,36.0,96.0,128.74285714285716
2994643,0.0,0.0,57.0,110.4
2994690,0.0,0.0,53.0,28.2
2994736,13.0,39.0,114.0,74.73571428571428
2994740,6.0,17.0,104.0,75.08571428571429
2994776,0.0,0.0,115.0,346.8
2994868,0.0,0.0,46.0,13.8
2994976,11.0,105.0,118.0,67.25000000000001
2995038,9.0,18.0,134.0,212.58
2995064,0.0,0.0,85.0,45.0
2995071,5.0,52.0,106.0,125.7
2995369,1.0,18.0,137.0,141.7
2995414,0.0,0.0,58.0,70.8
2995504,13.0,37.0,85.0,127.79999999999997
2995510,0.0,0.0,82.0,130.2
2995555,1.0,1.0,121.0,94.6
2995567,0.0,0.0,117.0,97.5
2995637,30.0,131.0,131.0,124.31290322580642
2995672,1.0,7.0,108.0,51.199999999999996
2995703,2.0,52.0,114.0,20.8
2995874,0.0,0.0,88.0,92.0
2995893,1.0,1.0,54.0,121.6
2995929,2.0,22.0,124.0,106.0
2996023,0.0,0.0,117.0,29.7
2996043,1.0,35.0,129.0,93.7
2996145,0.0,0.0,88.0,89.1
2996160,1.0,20.0,121.0,108.80000000000001
2996307,1.0,24.0,97.0,33.4
2996312,0.0,0.0,132.0,306.4
2996337,0.0,0.0,92.0,127.2
2996376,0.0,0.0,103.0,21.2
2996379,18.0,46.0,119.0,53.77368421052631
2996400,0.0,0.0,9.0,43.05
2996410,0.0,0.0,103.0,48.3
2996447,0.0,0.0,108.0,162.8
2996620,0.0,0.0,55.0,96.9
2996662,0.0,0.0,96.0,116.2
2996668,0.0,0.0,5.0,34.2
2996808,6.0,37.0,92.0,103.75714285714285
2996848,2.0,26.0,89.0,88.89999999999999
2996893,0.0,0.0,42.0,188.4
2996899,0.0,0.0,66.0,175.8
2996925,1.0,1.0,2.0,84.375
2996955,1.0,2.0,5.0,44.099999999999994
2996957,0.0,0.0,43.0,137.8
2996971,1.0,2.0,98.0,218.12
2996994,1.0,22.0,124.0,121.00000000000003
2997064,0.0,0.0,93.0,169.6
2997147,0.0,0.0,86.0,17.0
2997160,0.0,0.0,45.0,91.9
2997195,0.0,0.0,22.0,71.25
2997230,0.0,0.0,124.0,32.8
2997318,1.0,79.0,101.0,83.275
2997325,5.0,11.0,86.0,43.96666666666667
2997341,0.0,0.0,65.0,74.1
2997493,0.0,0.0,136.0,126.75
2997497,0.0,0.0,0.0,127.8
2997509,0.0,0.0,26.0,84.15
2997514,1.0,71.0,76.0,63.95
2997631,2.0,22.0,126.0,47.53333333333333
2997651,1.0,1.0,83.0,154.2
2997683,0.0,0.0,127.0,44.6
2997693,0.0,0.0,25.0,145.8
2997716,0.0,0.0,96.0,153.8
2997739,2.0,36.0,88.0,105.19999999999997
2997771,0.0,0.0,140.0,29.2
2997830,0.0,0.0,114.0,98.8
2998035,1.0,1.0,105.0,280.65
2998089,1.0,70.0,124.0,108.6
2998121,0.0,0.0,101.0,76.5
2998154,0.0,0.0,95.0,95.0
2998164,18.0,71.0,125.0,94.87947368421051
2998187,4.0,32.0,127.0,67.9
2998203,0.0,0.0,75.0,93.6
2998247,11.0,83.0,95.0,97.7
2998331,0.0,0.0,16.0,72.3
2998417,0.0,0.0,13.0,86.6
2998570,0.0,0.0,79.0,58.8
2998640,0.0,0.0,133.0,69.6
2998669,6.0,10.0,132.0,63.6
2998705,0.0,0.0,85.0,23.6
2998731,0.0,0.0,100.0,249.9
2998796,0.0,0.0,122.0,44.6
2998815,0.0,0.0,102.0,126.6
2998829,0.0,0.0,75.0,69.0
2998895,1.0,8.0,123.0,75.3
2998912,2.0,11.0,121.0,119.13333333333333
2998921,2.0,11.0,114.0,107.5
2998940,2.0,30.0,41.0,145.1
2998972,6.0,80.0,108.0,56.287142857142854
2998973,0.0,0.0,82.0,135.6
2999065,0.0,0.0,49.0,41.1
2999204,1.0,1.0,94.0,102.0
2999241,0.0,0.0,141.0,269.8
2999378,0.0,0.0,18.0,44.1
2999434,19.0,79.0,117.0,153.33
2999441,0.0,0.0,82.0,133.8
2999444,0.0,0.0,124.0,46.4
2999514,0.0,0.0,122.0,160.2
2999644,1.0,24.0,140.0,55.650000000000006
2999646,3.0,7.0,108.0,35.475
2999707,0.0,0.0,47.0,42.3
2999765,0.0,0.0,83.0,118.0
2999870,4.0,7.0,138.0,120.2
2999895,3.0,8.0,105.0,52.575
2999898,0.0,0.0,9.0,173.1
2999974,3.0,4.0,131.0,90.9
2999982,0.0,0.0,138.0,39.6
3000016,0.0,0.0,132.0,240.6
3000072,0.0,0.0,47.0,48.0
3000100,1.0,14.0,103.0,97.35
3000102,0.0,0.0,117.0,20.8
3000108,0.0,0.0,135.0,135.2
3000125,0.0,0.0,82.0,72.9
3000184,1.0,4.0,132.0,78.9
3000208,0.0,0.0,72.0,65.2
3000228,0.0,0.0,98.0,22.04
3000257,0.0,0.0,54.0,15.0
3000277,0.0,0.0,8.0,132.9
3000333,0.0,0.0,53.0,257.7
3000371,0.0,0.0,35.0,73.6
3000385,0.0,0.0,105.0,97.8
3000422,10.0,73.0,103.0,40.86363636363637
3000431,0.0,0.0,139.0,46.0
3000502,1.0,5.0,108.0,183.45
3000517,0.0,0.0,83.0,60.0
3000518,4.0,51.0,73.0,125.32000000000001
3000520,2.0,15.0,127.0,128.8
3000716,1.0,1.0,26.0,46.625
3000729,0.0,0.0,114.0,38.1
3000758,0.0,0.0,16.0,107.1
3000839,4.0,93.0,119.0,112.14000000000001
3000856,0.0,0.0,95.0,385.0
3000905,0.0,0.0,9.0,54.45
3000922,16.0,96.0,98.0,154.69411764705885
3001016,0.0,0.0,16.0,30.55
3001059,28.0,91.0,117.0,146.01724137931032
3001101,0.0,0.0,84.0,54.3
3001170,5.0,14.0,122.0,88.40000000000002
3001191,9.0,66.0,121.0,174.71999999999997
3001322,0.0,0.0,76.0,85.8
3001336,0.0,0.0,72.0,74.1
3001454,1.0,124.0,125.0,137.5
3001471,0.0,0.0,68.0,41.7
3001479,0.0,0.0,1.0,22.5
3001485,0.0,0.0,42.0,106.2
3001502,0.0,0.0,116.0,58.2
3001509,2.0,2.0,88.0,238.79999999999998
3001629,2.0,13.0,102.0,61.0
3001657,1.0,1.0,33.0,211.65
3001699,0.0,0.0,89.0,51.6
3001767,0.0,0.0,107.0,211.2
3001808,0.0,0.0,90.0,36.8
3001866,0.0,0.0,111.0,348.8
3001897,2.0,9.0,128.0,164.46666666666667
3001978,0.0,0.0,18.0,266.25
3001992,0.0,0.0,78.0,189.01
3002028,1.0,23.0,42.0,138.275
3002084,0.0,0.0,56.0,129.6
3002135,4.0,23.0,84.0,136.32
3002169,22.0,75.0,79.0,83.76739130434785
3002234,0.0,0.0,94.0,50.8
3002248,0.0,0.0,94.0,127.6
3002250,0.0,0.0,37.0,70.4
3002259,1.0,21.0,101.0,60.599999999999994
3002301,0.0,0.0,12.0,481.2
3002413,3.0,4.0,82.0,125.85000000000002
3002422,0.0,0.0,106.0,105.0
3002452,0.0,0.0,96.0,193.6
3002486,0.0,0.0,116.0,20.1
3002490,0.0,0.0,111.0,19.0
3002519,0.0,0.0,109.0,229.2
3002537,0.0,0.0,91.0,372.6
3002561,1.0,3.0,110.0,295.65
3002602,0.0,0.0,72.0,101.4
3002636,0.0,0.0,78.0,97.0
3002655,11.0,73.0,113.0,189.92499999999995
3002699,0.0,0.0,97.0,59.1
3002702,2.0,7.0,89.0,32.6
3002708,0.0,0.0,76.0,373.2000000000001
3002713,0.0,0.0,103.0,400.81
3002792,5.0,118.0,137.0,97.49333333333334
3002862,0.0,0.0,31.0,58.8
3002864,0.0,0.0,89.0,44.1
3002907,1.0,7.0,60.0,60.3
3002917,1.0,36.0,93.0,38.3
3002930,1.0,1.0,118.0,94.05
3002956,1.0,7.0,132.0,61.4
3003031,0.0,0.0,100.0,166.2
3003044,0.0,0.0,12.0,49.2
3003075,0.0,0.0,104.0,105.9
3003102,0.0,0.0,89.0,69.6
3003145,0.0,0.0,88.0,210.3
3003170,0.0,0.0,16.0,19.2
3003184,1.0,5.0,103.0,19.9
3003220,0.0,0.0,31.0,127.65
3003251,1.0,2.0,99.0,147.34
3003260,3.0,73.0,87.0,117.375
3003264,3.0,32.0,112.0,173.625
3003281,0.0,0.0,117.0,95.4
3003352,0.0,0.0,88.0,93.6
3003442,6.0,67.0,106.0,108.19285714285714
3003506,0.0,0.0,89.0,196.4
3003583,1.0,1.0,96.0,136.7
3003659,1.0,6.0,105.0,288.9
3003762,6.0,58.0,138.0,97.78571428571429
3003785,0.0,0.0,12.0,121.65
3003821,0.0,0.0,75.0,353.6
3003860,0.0,0.0,6.0,100.75
3003877,0.0,0.0,74.0,120.6
3003885,1.0,20.0,106.0,127.65
3003902,1.0,1.0,106.0,217.05
3003966,0.0,0.0,55.0,229.4
3004071,0.0,0.0,95.0,192.3
3004136,0.0,0.0,23.0,108.0
3004145,4.0,6.0,53.0,141.06
3004182,0.0,0.0,111.0,181.2
3004203,0.0,0.0,90.0,66.2
3004249,4.0,92.0,118.0,91.53
3004476,0.0,0.0,39.0,137.1
3004501,0.0,0.0,1.0,60.9
3004606,1.0,4.0,52.0,146.4
3004611,4.0,46.0,93.0,114.28
3004632,0.0,0.0,113.0,158.7
3004657,0.0,0.0,43.0,43.2
3004671,2.0,32.0,68.0,86.89333333333333
3004674,0.0,0.0,30.0,68.7
3004720,0.0,0.0,87.0,54.6
3004735,7.0,72.0,109.0,99.14999999999999
3004815,0.0,0.0,20.0,155.7
3004816,3.0,28.0,103.0,51.224999999999994
3004972,0.0,0.0,114.0,101.7
3005235,0.0,0.0,101.0,123.0
3005273,1.0,1.0,79.0,193.89999999999998
3005292,0.0,0.0,100.0,267.6
3005335,0.0,0.0,76.0,53.0
3005341,0.0,0.0,107.0,88.0
3005344,6.0,55.0,138.0,71.0
3005511,0.0,0.0,107.0,248.7
